student_id,school_year,attendance_rate,chronic_absenteeism_flag,average_assessment_score,basic_or_below_count,failed_course_count,average_final_grade,at_risk_flag,risk_due_to_attendance,risk_due_to_assessment,risk_due_to_course_failure
STU00898,2023,0.955,0,79.0,0,0,78.25,0,0,0,0
STU00898,2024,0.933,0,75.25,0,0,73.5,0,0,0,0
STU00898,2025,0.96,0,78.0,1,0,83.0,1,0,1,0
STU00899,2023,0.983,0,74.25,0,0,75.33333333333333,0,0,0,0
STU00899,2024,0.994,0,83.0,0,0,79.0,0,0,0,0
STU00899,2025,0.944,0,79.0,0,0,75.0,0,0,0,0
STU00900,2023,0.925,0,72.5,2,1,74.0,1,0,1,1
STU00900,2024,0.905,0,69.25,1,1,69.25,1,0,1,1
STU00900,2025,0.966,0,78.25,0,0,78.25,0,0,0,0
STU00901,2023,1.0,0,84.0,0,0,86.0,0,0,0,0
STU00901,2024,0.894,1,65.0,3,0,69.5,1,1,1,0
STU00901,2025,0.955,0,66.75,3,1,65.0,1,0,1,1
STU00902,2023,0.949,0,70.0,3,1,70.25,1,0,1,1
STU00902,2024,0.918,0,63.5,2,1,63.0,1,0,1,1
STU00902,2025,0.911,0,69.75,3,0,67.5,1,0,1,0
STU00903,2023,0.846,1,63.75,3,1,66.25,1,1,1,1
STU00903,2024,0.959,0,69.25,3,2,63.75,1,0,1,1
STU00903,2025,0.97,0,73.0,1,0,68.75,1,0,1,0
STU00904,2023,0.925,0,66.75,3,0,67.75,1,0,1,0
STU00904,2024,0.83,1,59.5,3,2,62.0,1,1,1,1
STU00904,2025,0.953,0,68.0,2,0,66.0,1,0,1,0
STU00905,2023,0.989,0,71.75,2,0,74.5,1,0,1,0
STU00905,2024,0.925,0,71.25,2,1,69.25,1,0,1,1
STU00905,2025,0.886,1,71.5,2,1,73.75,1,1,1,1
STU00906,2023,0.918,0,58.5,4,1,66.75,1,0,1,1
STU00906,2024,0.97,0,71.25,1,1,66.5,1,0,1,1
STU00906,2025,0.916,0,68.0,2,1,72.5,1,0,1,1
STU00907,2023,0.941,0,70.75,1,1,75.25,1,0,1,1
STU00907,2024,0.959,0,80.0,0,0,81.75,0,0,0,0
STU00907,2025,0.917,0,69.0,3,0,69.75,1,0,1,0
STU00908,2023,0.988,0,75.5,0,0,79.0,0,0,0,0
STU00908,2024,0.885,1,67.25,2,1,69.5,1,1,1,1
STU00908,2025,0.874,1,68.0,3,1,70.5,1,1,1,1
STU00909,2023,0.905,0,68.0,1,1,70.75,1,0,1,1
STU00909,2024,0.922,0,77.25,1,0,75.75,1,0,1,0
STU00909,2025,0.876,1,70.5,2,0,70.5,1,1,1,0
STU00910,2023,0.942,0,72.75,2,2,73.75,1,0,1,1
STU00910,2024,0.935,0,70.0,2,1,69.0,1,0,1,1
STU00910,2025,0.939,0,76.5,1,0,75.5,1,0,1,0
STU00911,2023,0.919,0,77.0,0,0,76.0,0,0,0,0
STU00911,2024,0.929,0,74.0,1,0,73.5,1,0,1,0
STU00911,2025,0.924,0,73.0,0,0,71.5,0,0,0,0
STU00912,2023,1.0,0,83.5,0,0,80.5,0,0,0,0
STU00912,2024,0.903,0,81.5,0,0,81.25,0,0,0,0
STU00912,2025,0.948,0,78.5,0,0,75.75,0,0,0,0
STU00913,2023,0.903,0,71.0,1,1,73.5,1,0,1,1
STU00913,2024,0.96,0,85.75,0,0,87.0,0,0,0,0
STU00913,2025,0.92,0,84.5,0,0,83.75,0,0,0,0
STU00914,2023,0.994,0,69.0,3,0,67.75,1,0,1,0
STU00914,2024,0.942,0,68.25,3,1,68.75,1,0,1,1
STU00914,2025,0.906,0,67.5,2,1,66.5,1,0,1,1
STU00915,2023,0.899,1,66.25,2,2,60.5,1,1,1,1
STU00915,2024,0.909,0,66.0,3,1,63.25,1,0,1,1
STU00915,2025,0.918,0,74.25,2,0,70.25,1,0,1,0
STU00916,2023,0.955,0,84.75,0,0,85.75,0,0,0,0
STU00916,2024,0.914,0,67.0,3,0,67.75,1,0,1,0
STU00916,2025,1.0,0,90.75,0,0,91.75,0,0,0,0
STU00917,2023,0.97,0,75.75,1,0,77.0,1,0,1,0
STU00917,2024,0.988,0,74.75,1,0,79.0,1,0,1,0
STU00917,2025,0.955,0,80.75,0,0,81.0,0,0,0,0
STU00918,2023,0.96,0,75.0,1,0,75.75,1,0,1,0
STU00918,2024,0.972,0,77.5,1,0,79.0,1,0,1,0
STU00918,2025,0.914,0,71.25,2,1,67.5,1,0,1,1
STU00919,2023,0.93,0,70.75,2,1,64.5,1,0,1,1
STU00919,2024,0.925,0,68.75,3,0,71.75,1,0,1,0
STU00919,2025,0.925,0,68.75,2,1,67.0,1,0,1,1
STU00920,2023,0.943,0,73.0,0,0,70.0,0,0,0,0
STU00920,2024,0.96,0,81.25,1,0,85.25,1,0,1,0
STU00920,2025,0.91,0,77.0,1,0,69.66666666666667,1,0,1,0
STU00921,2023,0.935,0,73.75,2,1,73.75,1,0,1,1
STU00921,2024,0.922,0,75.75,1,1,74.5,1,0,1,1
STU00921,2025,0.885,1,71.0,2,1,74.5,1,1,1,1
STU00922,2023,0.953,0,78.0,0,0,80.25,0,0,0,0
STU00922,2024,0.927,0,65.0,3,2,64.75,1,0,1,1
STU00922,2025,0.949,0,74.5,2,2,71.5,1,0,1,1
STU00923,2023,0.965,0,68.0,3,2,62.75,1,0,1,1
STU00923,2024,0.879,1,72.75,2,0,72.75,1,1,1,0
STU00923,2025,0.916,0,63.25,3,2,60.75,1,0,1,1
STU00924,2023,0.891,1,67.5,3,0,73.0,1,1,1,0
STU00924,2024,0.955,0,73.75,1,0,72.25,1,0,1,0
STU00924,2025,0.847,1,78.5,0,0,77.25,1,1,0,0
STU00925,2023,0.971,0,73.25,0,1,69.75,1,0,0,1
STU00925,2024,0.95,0,75.5,1,1,69.0,1,0,1,1
STU00925,2025,0.931,0,78.75,1,0,76.0,1,0,1,0
STU00926,2023,0.928,0,71.25,2,2,66.0,1,0,1,1
STU00926,2024,0.931,0,75.25,1,0,72.5,1,0,1,0
STU00926,2025,0.928,0,75.75,0,0,70.75,0,0,0,0
STU00927,2023,0.976,0,72.5,1,0,75.5,1,0,1,0
STU00927,2024,0.874,1,63.0,2,2,65.0,1,1,1,1
STU00927,2025,0.978,0,74.25,1,1,71.0,1,0,1,1
STU00928,2023,0.923,0,69.5,3,1,68.25,1,0,1,1
STU00928,2024,0.933,0,80.25,0,0,77.75,0,0,0,0
STU00928,2025,0.917,0,72.75,1,0,75.0,1,0,1,0
STU00929,2023,0.971,0,78.5,0,0,79.75,0,0,0,0
STU00929,2024,0.943,0,77.25,0,0,80.5,0,0,0,0
STU00929,2025,0.876,1,73.75,1,1,69.25,1,1,1,1
STU00930,2023,0.91,0,65.0,3,1,66.25,1,0,1,1
STU00930,2024,0.943,0,67.5,1,1,68.0,1,0,1,1
STU00930,2025,0.936,0,73.0,1,0,75.0,1,0,1,0
STU00931,2023,0.909,0,70.0,2,0,74.75,1,0,1,0
STU00931,2024,0.879,1,59.25,4,0,64.75,1,1,1,0
STU00931,2025,0.87,1,66.75,2,1,68.5,1,1,1,1
STU00932,2023,0.894,1,72.0,1,1,66.75,1,1,1,1
STU00932,2024,0.964,0,80.75,1,1,80.5,1,0,1,1
STU00932,2025,0.888,1,69.5,2,1,69.5,1,1,1,1
STU00933,2023,0.904,0,73.0,1,0,74.5,1,0,1,0
STU00933,2024,0.909,0,71.25,1,0,73.75,1,0,1,0
STU00933,2025,0.922,0,75.5,1,1,71.5,1,0,1,1
STU00934,2023,0.89,1,70.5,2,0,69.0,1,1,1,0
STU00934,2024,0.861,1,63.5,4,2,63.5,1,1,1,1
STU00934,2025,0.959,0,79.0,1,0,77.75,1,0,1,0
STU00935,2023,0.922,0,74.5,1,1,74.0,1,0,1,1
STU00935,2024,0.929,0,71.5,2,1,69.5,1,0,1,1
STU00935,2025,0.978,0,79.0,1,0,77.5,1,0,1,0
STU00936,2023,0.965,0,70.75,2,1,71.5,1,0,1,1
STU00936,2024,0.885,1,71.0,1,1,67.0,1,1,1,1
STU00936,2025,0.97,0,81.25,0,0,78.25,0,0,0,0
STU00937,2023,0.945,0,74.0,0,0,76.75,0,0,0,0
STU00937,2024,0.891,1,71.5,2,1,72.5,1,1,1,1
STU00937,2025,1.0,0,84.0,0,0,80.0,0,0,0,0
STU00938,2023,0.835,1,66.75,3,1,67.25,1,1,1,1
STU00938,2024,0.893,1,57.75,4,2,57.0,1,1,1,1
STU00938,2025,0.867,1,68.25,3,0,67.75,1,1,1,0
STU00939,2023,1.0,0,71.75,1,0,74.25,1,0,1,0
STU00939,2024,0.889,1,68.25,3,1,66.0,1,1,1,1
STU00939,2025,0.939,0,78.75,0,0,77.0,0,0,0,0
STU00940,2023,0.965,0,69.75,2,0,67.5,1,0,1,0
STU00940,2024,0.906,0,73.5,2,0,74.0,1,0,1,0
STU00940,2025,0.896,1,68.0,2,1,70.75,1,1,1,1
STU00941,2023,1.0,0,56.25,4,2,58.25,1,0,1,1
STU00941,2024,0.899,1,70.0,3,1,66.75,1,1,1,1
STU00941,2025,0.895,1,67.5,3,1,67.75,1,1,1,1
STU00942,2023,0.89,1,61.75,4,1,62.5,1,1,1,1
STU00942,2024,0.886,1,71.25,2,0,74.75,1,1,1,0
STU00942,2025,0.898,1,72.0,1,1,67.25,1,1,1,1
STU00943,2023,0.876,1,65.25,3,2,65.5,1,1,1,1
STU00943,2024,0.982,0,80.5,1,1,79.5,1,0,1,1
STU00943,2025,0.942,0,79.75,0,0,81.25,0,0,0,0
STU00944,2023,0.966,0,68.25,2,1,76.75,1,0,1,1
STU00944,2024,0.898,1,62.5,3,2,61.0,1,1,1,1
STU00944,2025,0.903,0,75.0,2,0,75.25,1,0,1,0
STU00945,2023,0.928,0,59.75,4,2,59.25,1,0,1,1
STU00945,2024,0.899,1,67.25,1,1,67.25,1,1,1,1
STU00945,2025,0.936,0,72.0,1,0,69.5,1,0,1,0
STU00946,2023,0.922,0,62.5,4,1,64.0,1,0,1,1
STU00946,2024,0.942,0,61.5,4,2,59.0,1,0,1,1
STU00946,2025,0.898,1,71.25,1,1,67.75,1,1,1,1
STU00947,2023,0.994,0,80.75,0,0,82.5,0,0,0,0
STU00947,2024,0.929,0,74.5,1,0,79.25,1,0,1,0
STU00947,2025,0.92,0,73.25,1,1,73.75,1,0,1,1
STU00948,2023,0.923,0,69.25,2,1,68.25,1,0,1,1
STU00948,2024,0.917,0,71.75,2,0,72.25,1,0,1,0
STU00948,2025,0.931,0,72.25,1,2,63.5,1,0,1,1
STU00949,2023,0.912,0,66.5,2,1,68.25,1,0,1,1
STU00949,2024,0.959,0,72.25,2,1,66.0,1,0,1,1
STU00949,2025,0.933,0,70.0,2,0,65.75,1,0,1,0
STU00950,2023,0.949,0,67.0,2,1,65.25,1,0,1,1
STU00950,2024,0.972,0,78.75,1,0,78.0,1,0,1,0
STU00950,2025,0.983,0,85.0,0,0,88.33333333333333,0,0,0,0
STU00951,2023,0.94,0,74.33333333333333,1,0,71.25,1,0,1,0
STU00951,2024,,0,67.75,3,2,63.5,1,0,1,1
STU00951,2025,0.886,1,63.25,3,2,60.25,1,1,1,1
STU00952,2023,0.946,0,71.5,2,1,71.5,1,0,1,1
STU00952,2024,0.942,0,77.25,0,0,75.75,0,0,0,0
STU00952,2025,1.0,0,88.25,1,0,89.75,1,0,1,0
STU00953,2023,0.878,1,67.75,2,1,71.5,1,1,1,1
STU00953,2024,0.869,1,68.5,3,1,69.5,1,1,1,1
STU00953,2025,0.939,0,69.0,2,2,65.5,1,0,1,1
STU00954,2023,0.889,1,60.25,3,2,60.75,1,1,1,1
STU00954,2024,0.932,0,64.0,3,1,64.0,1,0,1,1
STU00954,2025,0.909,0,73.0,2,1,70.25,1,0,1,1
STU00955,2023,0.917,0,71.5,2,1,68.0,1,0,1,1
STU00955,2024,0.882,1,67.5,2,0,72.25,1,1,1,0
STU00955,2025,0.874,1,61.0,2,2,65.0,1,1,1,1
STU00956,2023,0.964,0,80.0,0,0,77.0,0,0,0,0
STU00956,2024,1.0,0,84.75,0,0,87.0,0,0,0,0
STU00956,2025,0.937,0,77.0,0,0,70.25,0,0,0,0
STU00957,2023,1.0,0,84.25,0,0,84.25,0,0,0,0
STU00957,2024,0.922,0,79.25,0,0,82.25,0,0,0,0
STU00957,2025,0.932,0,69.0,2,1,72.0,1,0,1,1
STU00958,2023,0.922,0,67.75,3,0,71.0,1,0,1,0
STU00958,2024,0.915,0,75.75,1,0,71.75,1,0,1,0
STU00958,2025,1.0,0,83.5,0,0,80.75,0,0,0,0
STU00959,2023,0.8457142857142858,1,60.75,4,0,64.75,1,1,1,0
STU00959,2024,0.872,1,59.25,3,1,62.25,1,1,1,1
STU00959,2025,0.9,0,62.5,3,2,62.0,1,0,1,1
STU00960,2023,0.9534883720930232,0,81.25,0,0,69.33333333333333,0,0,0,0
STU00960,2024,0.93,0,73.75,2,1,73.5,1,0,1,1
STU00960,2025,0.938,0,76.75,2,0,82.0,1,0,1,0
STU00961,2023,0.932,0,59.5,3,2,59.75,1,0,1,1
STU00961,2024,0.942,0,71.75,1,1,72.25,1,0,1,1
STU00961,2025,0.861,1,61.333333333333336,4,1,60.5,1,1,1,1
STU00962,2023,0.86,1,68.25,3,0,70.5,1,1,1,0
STU00962,2024,0.908,0,66.25,2,2,67.5,1,0,1,1
STU00962,2025,0.889,1,73.5,1,0,74.0,1,1,1,0
STU00963,2023,0.898,1,77.75,1,0,83.25,1,1,1,0
STU00963,2024,0.903,0,71.75,2,0,74.75,1,0,1,0
STU00963,2025,0.894,1,78.5,0,0,80.0,1,1,0,0
STU00964,2023,0.982,0,70.5,2,0,65.5,1,0,1,0
STU00964,2024,0.921,0,77.75,1,0,80.75,1,0,1,0
STU00964,2025,0.97,0,74.5,1,0,74.5,1,0,1,0
STU00965,2023,0.961,0,75.25,0,0,78.75,0,0,0,0
STU00965,2024,0.911,0,70.75,2,1,73.25,1,0,1,1
STU00965,2025,0.948,0,67.0,2,1,65.0,1,0,1,1
STU00966,2023,0.905,0,68.75,2,2,60.25,1,0,1,1
STU00966,2024,0.976,0,79.5,1,0,76.5,1,0,1,0
STU00966,2025,0.943,0,71.25,1,0,75.5,1,0,1,0
STU00967,2023,0.882,1,81.75,0,0,78.0,1,1,0,0
STU00967,2024,0.924,0,80.33333333333333,1,1,72.5,1,0,1,1
STU00967,2025,0.939,0,86.0,0,0,84.75,0,0,0,0
STU00968,2023,0.928,0,70.25,2,0,72.0,1,0,1,0
STU00968,2024,1.0,0,82.0,1,0,79.25,1,0,1,0
STU00968,2025,0.947,0,70.0,3,1,66.25,1,0,1,1
STU00969,2023,0.916,0,75.0,1,0,75.25,1,0,1,0
STU00969,2024,0.91,0,74.25,1,0,73.75,1,0,1,0
STU00969,2025,0.892,1,76.5,2,0,72.75,1,1,1,0
STU00970,2023,0.947,0,71.0,2,1,70.25,1,0,1,1
STU00970,2024,0.899,1,70.0,2,0,71.5,1,1,1,0
STU00970,2025,0.989,0,71.5,2,1,71.0,1,0,1,1
STU00971,2023,1.0,0,76.0,1,1,73.75,1,0,1,1
STU00971,2024,0.942,0,78.75,0,0,79.75,0,0,0,0
STU00971,2025,0.976,0,83.5,0,0,79.0,0,0,0,0
STU00972,2023,0.829,1,59.0,4,3,59.25,1,1,1,1
STU00972,2024,0.952,0,61.75,4,1,62.25,1,0,1,1
STU00972,2025,0.88,1,54.5,4,3,55.25,1,1,1,1
STU00973,2023,0.926,0,75.5,1,1,72.25,1,0,1,1
STU00973,2024,0.9,0,77.25,1,0,77.75,1,0,1,0
STU00973,2025,0.927,0,78.0,1,0,79.25,1,0,1,0
STU00974,2023,0.928,0,60.75,4,1,61.5,1,0,1,1
STU00974,2024,0.938,0,71.75,2,0,70.25,1,0,1,0
STU00974,2025,0.944,0,72.25,1,0,72.0,1,0,1,0
STU00975,2023,0.97,0,69.25,2,1,70.5,1,0,1,1
STU00975,2024,0.947,0,75.0,0,0,74.75,0,0,0,0
STU00975,2025,0.966,0,74.25,2,0,76.75,1,0,1,0
STU00976,2023,1.0,0,74.75,1,0,79.25,1,0,1,0
STU00976,2024,0.983,0,68.75,2,0,66.75,1,0,1,0
STU00976,2025,0.904,0,74.25,1,0,75.0,1,0,1,0
STU00977,2023,0.92,0,66.0,1,1,67.25,1,0,1,1
STU00977,2024,0.946,0,69.0,2,1,70.0,1,0,1,1
STU00977,2025,0.904,0,75.75,1,0,78.5,1,0,1,0
STU00978,2023,0.89,1,73.5,0,0,73.0,1,1,0,0
STU00978,2024,0.88,1,70.0,2,1,64.75,1,1,1,1
STU00978,2025,0.903,0,78.0,0,0,72.5,0,0,0,0
STU00979,2023,0.892,1,70.75,2,2,66.0,1,1,1,1
STU00979,2024,0.909,0,66.75,3,0,66.25,1,0,1,0
STU00979,2025,0.933,0,70.75,2,1,69.75,1,0,1,1
STU00980,2023,0.911,0,71.25,1,0,72.0,1,0,1,0
STU00980,2024,0.925,0,72.25,1,1,71.0,1,0,1,1
STU00980,2025,0.977,0,79.5,0,0,83.5,0,0,0,0
STU00981,2023,0.918,0,70.75,2,1,68.25,1,0,1,1
STU00981,2024,0.91,0,71.5,2,0,74.25,1,0,1,0
STU00981,2025,0.929,0,65.75,2,2,60.25,1,0,1,1
STU00982,2023,0.97,0,67.25,2,2,65.75,1,0,1,1
STU00982,2024,0.861,1,66.75,3,0,67.75,1,1,1,0
STU00982,2025,0.938,0,79.0,1,0,78.75,1,0,1,0
STU00983,2023,0.934,0,72.0,1,0,73.5,1,0,1,0
STU00983,2024,0.889,1,71.5,2,1,72.5,1,1,1,1
STU00983,2025,0.96,0,81.75,0,0,79.0,0,0,0,0
STU00984,2023,0.891,1,79.5,1,0,73.25,1,1,1,0
STU00984,2024,0.983,0,76.0,1,0,75.5,1,0,1,0
STU00984,2025,0.95,0,88.25,0,0,88.5,0,0,0,0
STU00985,2023,0.891,1,72.0,1,1,72.0,1,1,1,1
STU00985,2024,0.964,0,70.25,2,0,71.0,1,0,1,0
STU00985,2025,0.869,1,68.5,3,2,64.0,1,1,1,1
STU00986,2023,0.888,1,55.0,3,2,60.0,1,1,1,1
STU00986,2024,0.906,0,59.5,4,4,55.25,1,0,1,1
STU00986,2025,0.928,0,73.25,1,0,76.25,1,0,1,0
STU00987,2023,0.983,0,81.75,0,0,76.5,0,0,0,0
STU00987,2024,0.964,0,79.25,1,0,81.5,1,0,1,0
STU00987,2025,0.952,0,74.25,1,1,71.75,1,0,1,1
STU00988,2023,0.921,0,78.0,1,0,76.75,1,0,1,0
STU00988,2024,0.929,0,71.75,2,0,73.0,1,0,1,0
STU00988,2025,0.958,0,78.0,0,0,76.25,0,0,0,0
STU00989,2023,0.964,0,73.0,1,0,71.5,1,0,1,0
STU00989,2024,0.959,0,79.66666666666667,0,0,82.25,0,0,0,0
STU00989,2025,0.923,0,72.75,2,1,77.25,1,0,1,1
STU00990,2023,0.921,0,72.75,3,1,70.75,1,0,1,1
STU00990,2024,0.904,0,71.5,2,2,64.0,1,0,1,1
STU00990,2025,0.94,0,79.25,0,0,82.75,0,0,0,0
STU00991,2023,0.953,0,67.75,3,2,65.0,1,0,1,1
STU00991,2024,0.91,0,62.75,3,1,65.25,1,0,1,1
STU00991,2025,0.994,0,79.5,1,0,81.25,1,0,1,0
STU00992,2023,0.977,0,77.0,1,1,80.75,1,0,1,1
STU00992,2024,0.989,0,67.25,2,0,70.25,1,0,1,0
STU00992,2025,0.917,0,77.5,0,0,76.5,0,0,0,0
STU00993,2023,0.949,0,66.75,2,2,64.25,1,0,1,1
STU00993,2024,0.875,1,57.5,4,4,53.0,1,1,1,1
STU00993,2025,0.885,1,62.5,4,1,66.0,1,1,1,1
STU00994,2023,0.893,1,68.75,1,1,70.5,1,1,1,1
STU00994,2024,0.966,0,71.0,2,0,74.5,1,0,1,0
STU00994,2025,0.93,0,70.25,2,2,68.75,1,0,1,1
STU00995,2023,0.844,1,48.0,4,4,50.25,1,1,1,1
STU00995,2024,0.855,1,57.5,4,2,55.75,1,1,1,1
STU00995,2025,0.855,1,65.75,3,0,67.5,1,1,1,0
STU00996,2023,0.96,0,75.0,1,1,69.5,1,0,1,1
STU00996,2024,0.939,0,72.75,1,1,68.75,1,0,1,1
STU00996,2025,0.918,0,67.75,2,1,65.75,1,0,1,1
STU00997,2023,0.934,0,69.75,2,2,68.25,1,0,1,1
STU00997,2024,0.927,0,73.25,2,1,78.0,1,0,1,1
STU00997,2025,0.977,0,77.0,0,0,73.66666666666667,0,0,0,0
STU00998,2023,0.893,1,69.25,3,0,70.25,1,1,1,0
STU00998,2024,0.901,0,70.75,1,0,75.0,1,0,1,0
STU00998,2025,0.871,1,58.5,4,2,59.25,1,1,1,1
STU00999,2023,0.922,0,66.5,2,1,64.5,1,0,1,1
STU00999,2024,0.899,1,64.5,2,2,64.75,1,1,1,1
STU00999,2025,0.983,0,73.5,1,0,74.0,1,0,1,0
STU01000,2023,0.929,0,73.5,3,0,74.0,1,0,1,0
STU01000,2024,0.938,0,77.5,0,0,75.25,0,0,0,0
STU01000,2025,0.927,0,79.25,0,0,83.0,0,0,0,0
STU01001,2023,0.947,0,72.0,1,1,76.5,1,0,1,1
STU01001,2024,0.927,0,77.75,0,0,83.5,0,0,0,0
STU01001,2025,1.0,0,82.0,1,0,78.25,1,0,1,0
STU01002,2023,0.967,0,80.75,0,0,85.5,0,0,0,0
STU01002,2024,0.884,1,72.5,1,1,66.0,1,1,1,1
STU01002,2025,0.895,1,63.75,2,2,62.0,1,1,1,1
STU01003,2023,0.913,0,78.5,0,0,74.75,0,0,0,0
STU01003,2024,0.97,0,74.0,1,0,73.75,1,0,1,0
STU01003,2025,0.96,0,79.25,0,0,84.25,0,0,0,0
STU01004,2023,0.961,0,82.75,0,0,84.25,0,0,0,0
STU01004,2024,0.983,0,79.75,0,0,77.5,0,0,0,0
STU01004,2025,0.983,0,77.0,0,0,75.5,0,0,0,0
STU01005,2023,1.0,0,76.75,1,1,72.25,1,0,1,1
STU01005,2024,0.893,1,79.0,1,0,79.25,1,1,1,0
STU01005,2025,0.903,0,83.25,0,0,89.0,0,0,0,0
STU01006,2023,0.976,0,77.25,1,0,77.0,1,0,1,0
STU01006,2024,0.904,0,64.5,3,1,65.0,1,0,1,1
STU01006,2025,0.886,1,71.5,2,0,72.25,1,1,1,0
STU01007,2023,0.93,0,69.25,3,0,74.0,1,0,1,0
STU01007,2024,0.989,0,79.5,0,0,79.5,0,0,0,0
STU01007,2025,0.952,0,69.5,2,1,70.75,1,0,1,1
STU01008,2023,0.931,0,67.75,2,2,64.75,1,0,1,1
STU01008,2024,0.938,0,64.5,3,0,69.75,1,0,1,0
STU01008,2025,0.869,1,65.25,2,1,58.25,1,1,1,1
STU01009,2023,0.879,1,72.5,2,1,66.0,1,1,1,1
STU01009,2024,0.942,0,64.75,4,1,67.75,1,0,1,1
STU01009,2025,0.895,1,74.25,1,1,72.5,1,1,1,1
STU01010,2023,0.946,0,69.0,2,1,69.5,1,0,1,1
STU01010,2024,0.932,0,82.25,0,0,84.5,0,0,0,0
STU01010,2025,0.952,0,78.75,1,0,76.75,1,0,1,0
STU01011,2023,0.941,0,82.5,0,0,80.75,0,0,0,0
STU01011,2024,0.923,0,75.5,1,0,73.0,1,0,1,0
STU01011,2025,0.972,0,76.75,1,0,74.75,1,0,1,0
STU01012,2023,0.931,0,67.25,2,1,68.75,1,0,1,1
STU01012,2024,0.949,0,77.0,0,0,75.5,0,0,0,0
STU01012,2025,0.988,0,83.75,0,0,83.75,0,0,0,0
STU01013,2023,0.95,0,76.0,1,0,72.0,1,0,1,0
STU01013,2024,0.938,0,81.0,0,0,80.75,0,0,0,0
STU01013,2025,0.912,0,82.0,0,0,77.0,0,0,0,0
STU01014,2023,0.989,0,78.75,0,0,77.5,0,0,0,0
STU01014,2024,0.908,0,75.5,2,0,81.25,1,0,1,0
STU01014,2025,0.958,0,75.75,0,0,73.5,0,0,0,0
STU01015,2023,0.983,0,74.0,1,1,67.5,1,0,1,1
STU01015,2024,0.924,0,75.5,1,0,77.5,1,0,1,0
STU01015,2025,0.964,0,80.25,0,0,83.0,0,0,0,0
STU01016,2023,0.882,1,66.75,3,1,66.75,1,1,1,1
STU01016,2024,0.994,0,73.5,1,0,76.0,1,0,1,0
STU01016,2025,0.892,1,69.75,2,1,69.0,1,1,1,1
STU01017,2023,0.897,1,69.0,2,0,73.75,1,1,1,0
STU01017,2024,0.831,1,61.25,3,2,56.25,1,1,1,1
STU01017,2025,0.947,0,63.25,4,1,63.75,1,0,1,1
STU01018,2023,0.955,0,76.25,2,0,74.25,1,0,1,0
STU01018,2024,0.923,0,72.75,1,0,74.5,1,0,1,0
STU01018,2025,0.952,0,83.0,1,1,78.75,1,0,1,1
STU01019,2023,0.921,0,68.0,2,2,62.0,1,0,1,1
STU01019,2024,0.947,0,70.75,2,1,70.25,1,0,1,1
STU01019,2025,0.947,0,81.0,0,0,79.25,0,0,0,0
STU01020,2023,0.915,0,73.75,1,0,74.0,1,0,1,0
STU01020,2024,0.864,1,64.0,4,0,65.75,1,1,1,0
STU01020,2025,0.933,0,68.0,2,1,65.0,1,0,1,1
STU01021,2023,0.874,1,66.75,3,3,56.5,1,1,1,1
STU01021,2024,0.902,0,62.25,3,1,61.5,1,0,1,1
STU01021,2025,0.893,1,66.0,3,1,64.75,1,1,1,1
STU01022,2023,0.876,1,61.25,3,1,59.5,1,1,1,1
STU01022,2024,0.917,0,69.75,3,1,69.0,1,0,1,1
STU01022,2025,1.0,0,83.75,0,0,83.25,0,0,0,0
STU01023,2023,1.0,0,80.75,0,0,84.5,0,0,0,0
STU01023,2024,0.959,0,78.0,1,0,83.75,1,0,1,0
STU01023,2025,0.97,0,71.0,2,2,64.75,1,0,1,1
STU01024,2023,0.954,0,73.75,1,0,72.75,1,0,1,0
STU01024,2024,0.978,0,80.0,0,0,77.75,0,0,0,0
STU01024,2025,0.958,0,81.5,0,0,82.75,0,0,0,0
STU01025,2023,0.89,1,68.5,2,1,70.0,1,1,1,1
STU01025,2024,0.9,0,69.0,3,0,74.0,1,0,1,0
STU01025,2025,0.879,1,68.25,3,0,68.75,1,1,1,0
STU01026,2023,0.91,0,73.25,2,0,72.25,1,0,1,0
STU01026,2024,0.917,0,80.75,0,0,79.5,0,0,0,0
STU01026,2025,0.948,0,67.0,3,0,68.0,1,0,1,0
STU01027,2023,0.941,0,67.5,2,2,68.0,1,0,1,1
STU01027,2024,0.899,1,76.5,1,0,73.25,1,1,1,0
STU01027,2025,0.964,0,87.75,0,0,85.66666666666667,0,0,0,0
STU01028,2023,0.921,0,76.25,1,1,70.75,1,0,1,1
STU01028,2024,0.927,0,68.5,3,0,70.25,1,0,1,0
STU01028,2025,0.915,0,78.0,2,1,75.0,1,0,1,1
STU01029,2023,0.924,0,71.5,2,0,70.25,1,0,1,0
STU01029,2024,0.966,0,81.75,0,0,87.0,0,0,0,0
STU01029,2025,0.959,0,76.5,1,0,78.0,1,0,1,0
STU01030,2023,0.961,0,75.75,1,0,77.0,1,0,1,0
STU01030,2024,0.983,0,69.25,2,0,70.0,1,0,1,0
STU01030,2025,0.935,0,75.0,1,0,73.75,1,0,1,0
STU01031,2023,0.934,0,77.75,0,0,74.0,0,0,0,0
STU01031,2024,0.929,0,81.0,0,0,80.5,0,0,0,0
STU01031,2025,0.9,0,82.5,0,0,85.5,0,0,0,0
STU01032,2023,0.899,1,73.75,1,1,71.75,1,1,1,1
STU01032,2024,0.96,0,84.0,0,0,82.75,0,0,0,0
STU01032,2025,0.982,0,77.0,1,0,74.25,1,0,1,0
STU01033,2023,1.0,0,72.75,2,0,74.5,1,0,1,0
STU01033,2024,0.994,0,79.25,1,0,76.5,1,0,1,0
